ticket_line_id,ticket_id,fecha_hora,store_id,caja_id,cajero_id,customer_id,product_id,descripcion_producto,categoria,subcategoria,cantidad,precio_unitario,descuento_pct,descuento_importe,importe_linea,moneda,canal,observaciones
TL-002278,T-501104,16/01/25 14:44,S002,CAJ02,EMP032,C0051,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,55.25,20,"11,05",€44.20,EUR,POS,
TL-002279,T-501104,16/01/25 14:44,S002,CAJ02,EMP032,C0051,P1023,"Aplique Élite ""Star""",Iluminación,Apliques,4,"146,46",0,0.00,585.84,EUR,POS,
TL-002280,T-501104,16/01/25 14:44,S002,CAJ02,EMP032,C0051,P1034,Jarrone Atlas ★,,Jarrones,1,"276,42",0,0.00 EUR,"276,42",EUR,POS,
TL-002281,T-501105,2025-05-13 13:40:39,,CAJ04,EMP002,,P1074,Sábana Vintage Pack 4,Textil hogar,,1,90.11,,€0.00,90.11,EUR,POS,
TL-002282,T-501106,26/02/2025,S004,CAJ05,EMP026,,P1048,Mesa Minimal 160cm,Muebles,Mesas,1,"482,04",,0.00 EUR,482.04,EUR,POS,
TL-002283,T-501106,26/02/2025,S004,CAJ05,EMP026,,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,395.25,5,19.76,"375,49",EUR,POS,
TL-002284,T-501107,31/10/25 11:06,S003,,EMP060,C0053,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,176.19,0,0.00,176.19,EUR,POS,
TL-002285,T-501107,31/10/25 11:06,S003,,EMP060,C0053,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,"25,18",20,"5,04",20.14,EUR,POS,
TL-002286,T-501107,31/10/25 11:06,S003,,EMP060,C0053,P1098,Espejo Boreal ★,Decoración,Espejos,1,214.72,5,€10.74,€203.98,EUR,POS,
TL-002287,T-501108,26/06/25 11:35,S002,CAJ01,EMP068,,P1097,Sofá Eco 120cm,Muebles,Sofás,1,707.60,20,,566.08,EUR,POS,
TL-002288,T-501108,26/06/25 11:35,S002,CAJ01,EMP068,,p1048,Mesa Minimal 160cm,Muebles,Mesas,3,460.59,40,552.71,"829,06",EUR,POS,
TL-002289,T-501109,2 de abril de 2025 00:57,S004,CAJ08,EM018,,P1075,Cuadro Luna ★,Decoración,Cuadros,1,€31.44,0,0.00,31.44,EUR,POS,
TL-002290,T-501110,20/07/25 13:56,S003,CAJ05,EMP035,,P1292,Producto desconocido,,,1,5.83,0,0.00,5.83,EUR,POS,
TL-002291,T-501110,20/07/25 13:56,S003,CAJ05,EMP035,,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,3,€75.80,0,0.00,227.40,EUR,POS,
TL-002292,T-501110,20/07/25 13:56,S003,CAJ05,EMP035,,P1084,Espejo Eco ★,Decoración,Espejos,1,€44.69,0,0.00,€44.69,EUR,POS,
TL-002293,T-501111,12/08/25 01:55,S003,CAJ04,EMP072,C0130,P1031,Cama Nórdico 3 plazas,Muebles,Camas,1,"1088,48",15,"163,27",925.21,EUR,POS,
TL-002294,T-501112,12/10/25 12:30,S005,,EMP025,,P1040 ,Manta Boreal 140x200,textil hogar,Mantas,1,"32,59",0,0.00,"32,59",EUR,POS,
TL-002295,T-501113,12/12/25 17:47,S005,CAJ06,EMP061,C0031,P1084,Espejo Eco ★,Decoración,Espejos,1,€45.59,30,13.68,€31.91,EUR,POS,
TL-002296,T-501113,12/12/25 17:47,S005,CAJ06,EMP061,C0031,P1079,Cuadro Boreal ★,Decoración,,1,143.90,20,,"115,12",EUR,POS,
TL-002297,T-501114,03/12/25 12:50,S05,CAJ02,EMP018,,P1070,"Aplique Boreal ""Star""",,,2,"305,58",0,0.00,611.16,EUR,POS,
TL-002298,T-501114,03/12/25 12:50,S05,CAJ02,EMP018,,P1004,Cama Sol 120cm,decoración,Camas,1,1222.73,20,"244,55",978.18,EUR,POS,
TL-002299,T-501115,07/02/25 14:45,S005,CAJ03,EMP028,C0036,p1032,Figura Minimal ★,Decoración,Lamparas mesa,1,114.77,5,5.74,109.03,EUR,POS,
TL-002300,T-501115,07/02/25 14:45,S005,CAJ03,EMP028,C0036,P1032,Figura Minimal ★,Decoración,Lamparas mesa,1,126.24 EUR,10,"12,62",113.62,EUR,POS,
TL-002301,T-501116,4 de noviembre de 2025 05:34,S001,CAJ04,EMP012,C0061,P1092,Armario Sol Compact,Muebles,,1,508.75,15,76.31,432.44,EUR,POS,
TL-002302,T-501117,11/12/25 15:48,S001,CAJ08,EMP028,,P1090,Armario Sol XL,Muebles,Armarios,1,1193.80,0,"0,00","1193,80",EUR,POS,
TL-002303,T-501117,11/12/25 15:48,S001,CAJ08,EMP028,,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,55.69 EUR,0,"0,00",55.69,EUR,POS,
TL-002304,T-501117,11/12/25 15:48,S001,CAJ08,EMP028,,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,"31,40",0,0.00,31.40,EUR,POS,
TL-002305,T-501118,07/02/25 20:52,S003,CAJ08,EMP022✓,c0021,P1088,Espejo Élite ★,Decoración,Espejos,1,154.59,25,"38,65",115.94,EUR,POS,
TL-002306,T-501119,2025-02-22 05:46:15,S002,CAJ05,EMP058,C0097,PX1095,  Espejo Élite 80cm  ,Iluminación,Lámparas pie,1,54.97,0,0.00,54.97,EUR,POS,
TL-002307,T-501120,14/01/2025,S002,CAJ03,EMP001, C0098,P4407,Producto desconocido,,,3,59.49,0,"0,00","178,47",EUR,POS,
TL-002308,T-501120,14/01/2025,S002,CAJ03,EMP001, C0098,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,1,101.23,5,5.06,96.17,EUR,POS,
TL-002309,T-501120,14/01/2025,S002,CAJ03,EMP001, C0098,P1042,Espejo Minimal ★,Decoración,Espejos,1,80.76,5,,76.72,EUR,POS,
TL-002310,T-501121,10 de diciembre de 2025 05:52,S004,CAJ03,EMP067,,P1071,"Bombilla Aurora ""Star""",Iluminación,Bombillas,2,"128,24",0,€0.00,"256,48",EUR,POS,
TL-002311,T-501121,10 de diciembre de 2025 05:52,S004,CAJ03,EMP067,,P1011,Vela Eco ★,Decoración,Velas,1,€100.72,40,€40.29,60.43,EUR,POS,
TL-002312,T-501121,10 de diciembre de 2025 05:52,S004,CAJ03,EMP067,,P1014,Cuadro Zen ★,Decoración,Cuadros,2,72.00,20,28.80,"115,20",EUR,POS,
TL-002313,T-501121,10 de diciembre de 2025 05:52,S004,CAJ03,EMP067,,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,1,€202.06,20,40.41,"161,65",EUR,POS,
TL-002314,T-501122,21/11/25 22:30,S004,CAJ04,EMP055,C0094,p1055,Cuadro Luna ★,Decoración,,2,"116,20",15,€34.86,197.54,EUR,POS,
TL-002315,T-501122,21/11/25 22:30,S004,CAJ04,EMP055,C0094,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,"163,83",0,€0.00,163.83,EUR,POS,
TL-002316,T-501122,21/11/25 22:30,S004,CAJ04,EMP055,C0094,P1098,Espejo Boreal ★,Decoración,Espejos,2,"221,37",0,0.00,442.74,EUR,POS,
TL-002317,T-501123,2025-09-27 17:22:24,S003,CAJ08,EMP075,C0015,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,23.81,0,0.00,€23.81,EUR,POS,
TL-002318,T-501123,2025-09-27 17:22:24,S003,CAJ08,EMP075,C0015,P1007,Figura Boreal ★,Decoración,Figuras,4,218.24,0,€0.00,872.96,EUR,POS,
TL-002319,T-501123,2025-09-27 17:22:24,S003,CAJ08,EMP075,C0015,P1002,Sábana Brisa 90x200,,Sábanas,1,181.97,0,0.00,"181,97",EUR,POS,
TL-002320,T-501124,04/04/25 09:27,S002,CAJ03,EMP030,,P1072,"Aplique Aurora ""Star""",Iluminación,Apliques,1,€197.66,10,"19,77",,EUR,POS,
TL-002321,T-501124,04/04/25 09:27,S002,CAJ03,EMP030,,P1007,Figura Boreal ★,Decoración,Figuras,2,218.73,5,21.87,415.59,EUR,POS,
TL-002322,T-501125,18/11/2025,S003,CAJ02,EMP043, C0029, P1080,Espejo Boreal ★,Decoración,Espejos,1,213.25,0,0.00,213.25,EUR,POS,
TL-002323,T-501125,18/11/2025,S003,CAJ02,EMP043, C0029,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,158.29,0,€0.00,158.29,EUR,POS,
TL-002324,T-501126,22/09/25 14:32,S004,CAJ02,EMP042,,P1055,Cuadro Luna ★,Decoración,Cuadros,1,€115.23,0,0.00 EUR,"115,23",EUR,POS,
TL-002325,T-501127,10/11/25 18:50,S001,CAJ01,EMP022,C0013,P1039,Cuadro Nórdico ★,Decoración,Cuadros,2,229.71,0,0.00,€459.42,EUR,POS,
TL-002326,T-501127,10/11/25 18:50,S001,CAJ01,EMP022,C0013,P1033,Cojine Sol ★,Decoración,Cojines,1,"263,50",20,"52,70",210.80,EUR,POS,
TL-002327,T-501128,19/09/25 01:09,S001,CAJ01,EMP046,,P1075 ,Cuadro Luna ★,Decoración,Cuadros,3,31.09 EUR,0,0.00,93.27,EUR,POS,
TL-002328,T-501128,19/09/25 01:09,S001,CAJ01,EMP046,,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,2,202.40 EUR,0,0.00,"404,80",EUR,POS,
TL-002329,T-501129 ,30/01/25 17:59,S002,CAJ08,EMP067,GUEST,p1061,Sábana Minimal 200x300,Textil hogar,,1,186.81,0,0.00,€186.81,EUR,POS,
TL-002330,T-501130,15/09/25 02:37,S001,CAJ08,EMP077,C0047,P1073,Espejo Minimal ★,decoración,,3,"103,92",0,"0,00","311,76",EUR,POS,
TL-002331,T-501130,15/09/25 02:37,S001,CAJ08,EMP077,C0047,P1005,Cuadro Luna ★,Decoración,Cuadros,1,"173,39",0,0.00,173.39,EUR,POS,
TL-002332,T-501130,15/09/25 02:37,S001,CAJ08,EMP077,C0047,SKU-1019,Vela Aurora ★,Decoración,Velas,3,€51.74,,0.00,155.22,EUR,POS,
TL-002333,T-501131,05/05/25 21:54,S004,CAJ04,EMP035,c0074,P1042,Espejo Minimal ★,Decoración,Espejos,3,"79,44",0,0.00,"238,32",EUR,POS,
TL-002334,T-501131,05/05/25 21:54,S004,CAJ04,EMP035,c0074,P1038,"Lámparas pie Boreal ""Star""",iluminación,Lámparas pie,1,€21.05,0,"0,00",21.05,EUR,POS,
TL-002335,T-501132,5 de agosto de 2025 19:22,S004,CAJ04,EMP078,,p1073,Espejo Minimal ★,Decoración,Espejos,2,"121,93",0,"0,00",243.86,EUR,POS,
TL-002336,T-501133,03/12/25 00:43,S005,CAJ02,EMP007,,P1093,Sofá Atlas XL,,Sofás,1,"418,28",15,"62,74",355.54,EUR,POS,
TL-002337,501134,2025-12-28 12:36:53,S003,CAJ03,EMP061,C0083,P1017,"Lámparas techo Zen ""Star""",Iluminación,Lámparas techo,1,,40,25.54,"38,30",EUR,POS,
TL-002338,501134,2025-12-28 12:36:53,S003,CAJ03,EMP061,C0083,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,1,307.01,20,61.40,245.61,EUR,POS,
TL-002339,T-501135,2025-07-22 14:48:54,S001,CAJ07,EMP038,C0021,P1004,Cama Sol 120cm,decoración,Camas,1,1054.50,0,0.00,"1054,50",EUR,POS,
TL-002340,T-501136,2025-04-08 19:24:41,S002,CAJ07,EMP040,C0081,P1040,Manta Boreal 140x200,Textil hogar,Mantas,1,"30,27",0,0.00,€30.27,EUR,POS,
TL-002341,T-501136,2025-04-08 19:24:41,S002,CAJ07,EMP040,C0081,P1091,"Bombilla Eco ""Star""",,Bombillas,1,€416.81,0,"0,00","416,81",EUR,POS,
TL-002342,T-501136,2025-04-08 19:24:41,S002,CAJ07,EMP040,C0081,p1004,Cama Sol 120cm,decoración,Camas,1,"1060,32",0,0.00,1060.32,EUR,POS,
TL-002343,T-501137,24/05/25 07:46,S003,CAJ01,EMP030,,P1069,Sofá Zen 120cm,muebles,Sofás,2,550.34,0,0.00,1100.68 EUR,EUR,POS,
TL-002344,T-501137,24/05/25 07:46,S003,CAJ01,EMP030,,P1066,Jarrón Brisa 💠,Iluminación,Lámparas pie,1,85.38,0,0.00 EUR,85.38,EUR,POS,
TL-002345,501138,19/07/25 05:19,S001,CAJ05,EMP036,,P1093,Sofá Atlas XL,Muebles,Sofás,1,458.93,0,"0,00",458.93,EUR,POS,
TL-002346,501138,19/07/25 05:19,S001,CAJ05,EMP036,,SKU-1019,Vela Aurora ★,Decoración,,1,€43.72,10,"4,37",39.35,EUR,POS,
TL-002347,T-501139,22/02/25 03:20,S003,CAJ03,EMP036,GUEST,P1096,Figura Vintage ★,,Figuras,1,157.75,30,47.32,"110,43",EUR,POS,
TL-002348,T-501139,22/02/25 03:20,S003,CAJ03,EMP036,GUEST,P1026,Cuadro Vintage ★,Decoración,Cuadros,2,82.76,10,16.55,148.97,EUR,POS,
TL-002349,T-501140,25/10/25 02:44,S001,CAJ05,EMP028,,P1073,Espejo Minimal ★,Decoración,Espejos,1,"110,39",0,0.00,€110.39,EUR,POS,
TL-002350,T-501140,25/10/25 02:44,S001,CAJ05,EMP028,,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,2,"227,54",0,0.00,"455,08",EUR,POS,
TL-002351,T-501140,25/10/25 02:44,S001,CAJ05,EMP028,,P1029,Figura Luna ★,Decoración,Figuras,1,54.03,0,0.00,€54.03,EUR,POS,
TL-002352,T-501141,01/07/25 03:37,S002,CAJ02,EMP077,,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,397.17,0,0.00,"397,17",EUR,POS,
TL-002353,T-501142,2025-01-16 05:28:27,S002,CAJ03,EMP042,,p1064,Estantería Minimal 120cm,Muebles,Estanterías,1,"446,04",0,0.00,€446.04,EUR,POS,
TL-002354,T-501142,2025-01-16 05:28:27,S002,CAJ03,EMP042,,P1078,Estantería Atlas 160cm,Muebles,Estanterías,2,663.31,5,66.33,€1260.29,EUR,POS,
TL-002355,T-501143,2025-07-14 10:42:30,S005,CAJ06,EMP013,C0299,P1043,Cama Sol 3 plazas,Muebles,Camas,1,801.06,0,"0,00",€801.06,EUR,POS,
TL-002356,T-501143,2025-07-14 10:42:30,S005,CAJ06,EMP013,C0299,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,1,351.07,0,0.00,€351.07,EUR,POS,
TL-002357,501144,22/11/25 06:58,S001,CAJ06,EMP015,C0061,P1029,Figura Luna ★,Decoración,Figuras,3,48.99,,36.74,€110.23,EUR,POS,
TL-002358,T-501145,02/06/25 03:28,S005,CAJ07,EMP080,C0040,P1063,Armario Brisa 160cm,,Armarios,1,"433,34",0,0.00,433.34,EUR,POS,
TL-002359,T-501145,02/06/25 03:28,S005,CAJ07,EMP080,C0040,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,2,"351,08",0,0.00,702.16,EUR,POS,
TL-002360,T-501145,02/06/25 03:28,S005,CAJ07,EMP080,C0040,P1018,Cojine Minimal ★,Decoración,Cojines,1,174.95,0,0.00,174.95,EUR,POS,
TL-002361,T-501146,2025-05-14 04:31:42,S005,CAJ05,EMP051,C0022,P1055,Cuadro Luna ★,Decoración,Cuadros,1,"124,47",10,12.45,112.02,EUR,POS,
TL-002362,T-501146,2025-05-14 04:31:42,S005,CAJ05,EMP051,C0022,P1026,Cuadro Vintage ★,Decoración,Cuadros,1,86.59,0,0.00,86.59,EUR,POS,
TL-002363,T-501146,2025-05-14 04:31:42,S005,CAJ05,EMP051,C0022,P1041,Vela Luna ★,Decoración,Velas,1,110.55,0,,110.55,EUR,POS,
TL-002364,T-501147,12/06/25 10:32,S005,CAJ02,EMP036,,P1099,Figura Eco ★,Decoración,Figuras,1,€191.55,0,0.00,191.55,EUR,POS,
TL-002365,T-501147,12/06/25 10:32,S005,CAJ02,EMP036,,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,"30,30",5,€1.52,28.78,EUR,POS,
TL-002366,T-501148,12/05/25 01:39,S005,CAJ01,EMP003,,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,€156.65,30,"47,00","109,65",EUR,POS,
TL-002367,T-501148,12/05/25 01:39,S005,CAJ01,EMP003,,PX1084,Espejo Eco ★,,,1,46.14,0,"0,00",46.14,EUR,POS,
TL-002368,T-501148,12/05/25 01:39,S005,CAJ01,EMP003,,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,388.48,25,97.12,291.36,EUR,POS,
TL-002369,T-501149,16/03/2025,S001,CAJ03,EMP003, C0051,P1062,Sábana Brisa Pack 4,Textil hogar,Sábanas,1,€202.38,40,"80,95",121.43,EUR,POS,
TL-002370,T-501149,16/03/2025,S001,CAJ03,EMP003, C0051,P1084,Espejo Eco ★,Decoración,Espejos,1,49.90,,"4,99",44.91,EUR,POS,
TL-002371,T-501149,16/03/2025,S001,CAJ03,EMP003, C0051,P1025,Figura Nórdico ★,Decoración,Figuras,3,92.92,,"0,00",278.76,EUR,POS,
TL-002372,T-501150,10/03/25 03:51,S001,CAJ08,EMP028,C0056,P1059,Armario Minimal 120cm,,,1,740.00 EUR,40,296.00,444.00 EUR,EUR,POS,
TL-002373,T-501150,10/03/25 03:51,S001,CAJ08,EMP028,C0056,P1069,Sofá Zen 120cm,Muebles,Sofás,2,513.48,0,"0,00",1026.96,EUR,POS,
TL-002374,T-501150,10/03/25 03:51,S001,CAJ08,EMP028,C0056,P1093,Sofá Atlas XL,Muebles,Sofás,1,462.68,20,92.54,,EUR,POS,
TL-002375,T-501151,2025-02-25 09:05:20,S004,CAJ08,EMP072,C0006,P1042,Espejo Minimal ★,Decoración,,1,€82.00,0,0.00,82.00,EUR,POS,
TL-002376,T-501151,2025-02-25 09:05:20,S004,CAJ08,EMP072,C0006,P1000,Sofá Aurora 160cm,Muebles,Sofás,1,223.23,0,0.00,"223,23",EUR,POS,
TL-002377,T-501151,2025-02-25 09:05:20,S004,CAJ08,EMP072,C0006, P1033,Cojine Sol ★,,Cojines,1,€268.15,0,0.00,€268.15,EUR,POS,
TL-002378,T-501152,17/09/25 01:53,S005,CAJ04,EMP031,C0028,P1001,Cuadro Atlas ★,Decoración,Cuadros,3,29.29,0,"0,00",87.87,EUR,POS,
TL-002379,T-501152,17/09/25 01:53,S005,CAJ04,EMP031,C0028,P1025,Figura Nórdico ★,Decoración,Figuras,2,97.25,40,€77.80,116.70,EUR,POS,
TL-002380,T-501153,19/01/25 10:39,S001,CAJ06,EMP003,C0038,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,22.99,0,"0,00",22.99 EUR,EUR,POS,
TL-002381,T-501153,19/01/25 10:39,S001,CAJ06,EMP003,C0038,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,3,28.57,0,€0.00,€85.71,EUR,POS,
TL-002382,501154,31/08/25 06:00,S004,CAJ03,EMP077,,P1033,Cojine Sol ★,Decoración,Cojines,1,255.93,5,12.80,243.13,EUR,POS,
TL-002383,501154,31/08/25 06:00,S004,CAJ03,EMP077,,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,3,207.47,40,€248.96,"373,45",EUR,POS,
TL-002384,T-501155,27/07/25 21:01,S005,CAJ08,EMP067,,P1025,Figura Nórdico ★,,Figuras,2,81.45,,,162.90,EUR,POS,
TL-002385,T-501155,27/07/25 21:01,S005,CAJ08,EMP067,,P1025,Figura Nórdico ★,,Figuras,1,82.97,0,"0,00",82.97,EUR,POS,
TL-002386,T-501155,27/07/25 21:01,S005,CAJ08,EMP067,,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,"173,51",25,43.38,130.13,EUR,POS,
TL-002387,T-501156,2025-12-12 20:25:53,s003,CAJ05,EMP025,,P1043,Cama Sol 3 plazas,Muebles,Camas,1,830.41,0,0.00 EUR,830.41,EUR,POS,
TL-002388,T-501157,03/07/25 16:28,S004,CAJ01,EMP003,C0004,P1004,Cama Sol 120cm,decoración,Camas,1,€1132.74,0,0.00,€1132.74,EUR,POS,
TL-002389,T-501157,03/07/25 16:28,S004,CAJ01,EMP003,C0004,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,2,105.53,0,€0.00,"211,06",EUR,POS,
TL-002390,T-501157,03/07/25 16:28,S004,CAJ01,EMP003,C0004,P1068,"Lámparas mesa Minimal ""Star""",Iluminación,Lámparas mesa,1,47.73,30,14.32,"33,41",EUR,POS,
TL-002391,T-501158,15/09/25 07:21,S005,CAJ04,EMP029,,P1089,"Bombilla Vintage ""Star""",Iluminación,Bombillas,3,109.58 EUR,0,,328.74,EUR,POS,
TL-002392,T-501158,15/09/25 07:21,S005,CAJ04,EMP029,,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,2,335.66,0,€0.00,"671,32",EUR,POS,
TL-002393,T-501158,15/09/25 07:21,S005,CAJ04,EMP029,,P1083,"Aplique Aurora ""Star""",Iluminación,,3,371.45,30,"334,30",780.05,EUR,POS,
TL-002394,T-501159,11/12/2025,S001,CAJ05,EMP045,,PX1007,Figura Boreal ★,Decoración,Figuras,1,"229,73",0,"0,00",,EUR,POS,
TL-002395,501160,14/04/25 07:39,S002,CAJ06,EMP019,C0081,P1039,Cuadro Nórdico ★,Decoración,Cuadros,2,256.31,0,0.00 EUR,512.62,EUR,POS,
TL-002396,501160,14/04/25 07:39,S002,CAJ06,EMP019,C0081,P1076,Cortina Eco 200x300,Textil hogar,Cortinas,4,217.54,20,174.03,"696,13",EUR,POS,
TL-002397,501160,14/04/25 07:39,S002,CAJ06,EMP019,C0081,P1053,"Aplique Nórdico ""Star""",,,1,"229,22",0,"0,00","229,22",EUR,POS,
TL-002398,501161,10 de noviembre de 2025 11:57,S004,CAJ02,EMP019,,P1027,Sábana Nórdico 140x200,Textil hogar,,1,100.57,0,0.00,100.57,EUR,POS,
TL-002399,T-501162,16/04/25 14:18,S003,CAJ03,EMP040,,P1004,Cama Sol 120cm,decoración,Camas,2,1225.14,15,367.54,2082.74,EUR,POS,
TL-002400,T-501163,22/01/25 10:02,S001,CAJ07,EMP050,C0011, P1007,Figura Boreal ★,Decoración,Figuras,1,254.87,40,€101.95,"152,92",EUR,POS,
TL-002401,T-501163,22/01/25 10:02,S001,CAJ07,EMP050,C0011,P1014 ,Cuadro Zen ★,Decoración,,1,65.96,0,0.00,65.96,EUR,POS,
TL-002402,T-501163,22/01/25 10:02,S001,CAJ07,EMP050,C0011,P1072,"Aplique Aurora ""Star""",Iluminación,,1,"213,90",,0.00,213.90,EUR,POS,
TL-002403,T-501164,19/04/25 10:46,S001,CAJ02,EMP008,,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,276.77,15,41.52,235.25,EUR,POS,
TL-002404,T-501165,01/09/25 11:51,S002,CAJ04,EMP057,C0003,P1040,Manta Boreal 140x200,Textil hogar,Mantas,2,€29.03,0,"0,00",58.06,EUR,POS,
TL-002405,T-501165,01/09/25 11:51,S002,CAJ04,EMP057,C0003,P1024,Cojine Vintage ★,Decoración,Cojines,1,172.87 EUR,25,€43.22,129.65,EUR,POS,
TL-002406,T-501165,01/09/25 11:51,S002,CAJ04,EMP057,C0003, P1093,Sofá Atlas XL,Muebles,Sofás,2,€410.39,0,0.00,820.78,EUR,POS,
TL-002407,T-501166,09/06/25 20:49,S004,CAJ08,EMP052,,P1004,Cama Sol 120cm,decoración,Camas,1,"1241,00",0,€0.00,"1241,00",EUR,POS,
TL-002408,T-501166,09/06/25 20:49,S004,CAJ08,EMP052,,SKU-1019,Vela Aurora ★,Decoración,Velas,2,,0,"0,00","96,38",EUR,POS,
TL-002409,T-501166,09/06/25 20:49,S004,CAJ08,EMP052,,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,1,7.43 EUR,0,0.00,€7.43,EUR,POS,
TL-002410,T-501167,22/08/25 17:09,S004,CAJ01,EMP073,,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,186.04,40,"74,42",111.62,EUR,POS,
TL-002411,T-501167,22/08/25 17:09,S004,CAJ01,EMP073,,P1058,Manta Nórdico 140x200,Textil hogar,Mantas,1,"58,78",0,"0,00",€58.78,EUR,POS,
TL-002412,T-501168,03/05/25 00:33,S002,CAJ08,EMP017,,p1094,"Bombilla Zen ""Star""",Iluminación,Bombillas,1,262.20,0,0.00,"262,20",EUR,POS,
TL-002413,T-501169,05/11/24 12:33,S001,CAJ04,EMP022,C0066,P1077,"Aplique Atlas ""Star""",Iluminación,Apliques,1,€226.49,20,"45,30",181.19 EUR,EUR,POS,
TL-002414,T-501170,29/01/25 20:51,S005,CAJ06,EMP025,,P1028,Sábana Zen 90x200,Textil hogar,Sábanas,3,€72.31,5,10.85,"206,08",EUR,POS,
TL-002415,T-501170,29/01/25 20:51,S005,CAJ06,EMP025,,P1057,"Lámparas pie Luna ""Star""",Iluminación,Lámparas pie,1,130.56,10,€13.06,117.50,EUR,POS,
TL-002416,T-501171,14 de noviembre de 2025 11:17,S005,CAJ03,EMP038,C0027,P1073,Espejo Minimal ★,Decoración,Espejos,1,115.21 EUR,30,34.56,80.65,EUR,POS,
TL-002417,T-501171,14 de noviembre de 2025 11:17,S005,CAJ03,EMP038,C0027,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,84.71,0,"0,00",84.71,EUR,POS,
TL-002418,T-501171,14 de noviembre de 2025 11:17,S005,CAJ03,EMP038,C0027,P1033,Cojine Sol ★,Decoración,,1,223.20,15,"33,48",189.72,EUR,POS,
TL-002419,T-501171,14 de noviembre de 2025 11:17,S005,CAJ03,EMP038,C0027,P1099,Figura Eco ★,Decoración,Figuras,2,167.94,0,0.00,€335.88,EUR,POS,
TL-002420,T-501171,14 de noviembre de 2025 11:17,S005,CAJ03,EMP038,C0027, P1018,Cojine Minimal ★,Decoración,Cojines,1,197.00,5,9.85,187.15,EUR,POS,
TL-002421,T-501172,2025-03-08 03:28:50,S005,CAJ03,EMP064,,p1096,Figura Vintage ★,,Figuras,1,"156,16",0,0.00,156.16,EUR,POS,
TL-002422,T-501172,2025-03-08 03:28:50,S005,CAJ03,EMP064,,P1061,Sábana Minimal 200x300,Textil hogar,Sábanas,1,188.44,,"0,00",€188.44,EUR,POS,
TL-002423,T-501173,28/12/25 09:41,S005,CAJ03,EMP025,,P1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,3,226.36,0,"0,00",,EUR,POS,
TL-002424,T-501174,29/07/25 11:11,S005,CAJ07,EMP030,C0041,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,€31.68,25,7.92,"23,76",EUR,POS,
TL-002425,T-501174,29/07/25 11:11,S005,CAJ07,EMP030,C0041,P1073,Espejo Minimal ★,Decoración,Espejos,3,112.90,0,0.00,338.70,EUR,POS,
TL-002426,T-501175,5 de septiembre de 2025 06:00,S004,CAJ01,EMP076,C0090,P1069,Sofá Zen 120cm,Muebles,Sofás,1,554.60,0,"0,00",€554.60,EUR,POS,
TL-002427,T-501175,5 de septiembre de 2025 06:00,S004,CAJ01,EMP076,C0090,P1045,Sofá Aurora 120cm,,Sofás,1,€183.72,0,€0.00,183.72,EUR,POS,
TL-002428,T-501176,01/01/25 20:59,S004,CAJ03,EMP002,C0029, P1024,Cojine Vintage ★,Decoración,,1,182.36,5,9.12,173.24,EUR,POS,
TL-002429,T-501176,01/01/25 20:59,S004,CAJ03,EMP002,C0029,P1025,Figura Nórdico ★,Decoración,Figuras,1,€91.97,20,"18,39",73.58,EUR,POS,
TL-002430,T-501176,01/01/25 20:59,S004,CAJ03,EMP002,C0029,P1001,Cuadro Atlas ★,Decoración,Cuadros,1,"28,99",-5,"-1,45",€30.44,EUR,POS,revisar caja
